Time [sec]	P [hPa]	T [oC]	Ws [m/s]	Wd [o]	Alt [m]	Lon [o]	Lat [o]	Dew [oC]
5278	58.1	-61.0	16.6	295	20479	-72.787748	38.822682	-68.9
5279	58.0	-61.0	16.6	295	20483	-72.787591	38.822615	-69.8
5280	58.0	-60.9	16.6	295	20487	-72.787434	38.822547	-70.2
5281	58.0	-60.9	16.7	295	20490	-72.787277	38.822479	-70.9
5282	57.9	-60.9	16.7	295	20494	-72.787120	38.822411	-70.7
5283	57.9	-60.9	16.7	295	20498	-72.786963	38.822343	-69.8
5284	57.9	-60.9	16.8	294	20501	-72.786806	38.822275	-69.6
5285	57.8	-60.8	16.8	294	20505	-72.786650	38.822208	-69.0
5286	57.8	-60.8	16.9	294	20509	-72.786493	38.822140	-69.2
5287	57.8	-60.8	16.9	293	20513	-72.786336	38.822072	-69.2
5288	57.7	-60.8	17.0	293	20516	-72.786179	38.822004	-68.8
5289	57.7	-60.8	17.1	293	20520	-72.786022	38.821936	-68.9
5290	57.7	-60.8	17.1	293	20524	-72.785865	38.821868	-68.9
5291	57.6	-60.8	17.2	293	20527	-72.785708	38.821801	-68.9
5292	57.6	-60.8	17.2	292	20531	-72.785552	38.821733	-68.8
5293	57.6	-60.8	17.3	292	20535	-72.785395	38.821665	-69.1
5294	57.5	-60.8	17.3	292	20539	-72.785238	38.821597	-68.4
5295	57.5	-60.8	17.4	292	20542	-72.785081	38.821529	-67.7
5296	57.4	-60.8	17.4	292	20546	-72.784924	38.821462	-67.4
5297	57.4	-60.9	17.5	291	20550	-72.784767	38.821394	-67.3
5298	57.4	-60.9	17.5	291	20553	-72.784610	38.821326	-66.7
5299	57.3	-60.9	17.6	291	20557	-72.784454	38.821258	-67.0
5300	57.3	-60.9	17.6	291	20561	-72.784297	38.821190	-66.8
5301	57.3	-60.9	17.6	291	20565	-72.784140	38.821122	-66.9
5302	57.2	-60.9	17.6	291	20568	-72.783983	38.821055	-68.0
5303	57.2	-60.9	17.6	291	20572	-72.783826	38.820987	-67.6
5304	57.2	-60.9	17.6	291	20576	-72.783669	38.820919	-67.9
5305	57.1	-60.9	17.6	291	20579	-72.783512	38.820851	-67.9
5306	57.1	-60.9	17.6	291	20583	-72.783356	38.820783	-67.7
5307	57.1	-60.9	17.6	291	20587	-72.783199	38.820715	-67.8
5308	57.0	-60.9	17.6	291	20591	-72.783042	38.820648	-67.8
5309	57.0	-60.9	17.6	291	20594	-72.782885	38.820580	-67.9
5310	57.0	-60.9	17.6	291	20598	-72.782728	38.820512	-69.6
5311	56.9	-60.9	17.6	291	20602	-72.782571	38.820444	-70.7
5312	56.9	-60.9	17.6	291	20605	-72.782414	38.820376	-68.8
5313	56.9	-60.9	17.6	291	20609	-72.782258	38.820308	-68.9
5314	56.8	-60.9	17.6	291	20613	-72.782101	38.820241	-69.0
5315	56.8	-60.9	17.6	291	20616	-72.781944	38.820173	-69.1
5316	56.8	-60.9	17.6	291	20620	-72.781787	38.820105	-68.2
5317	56.7	-60.9	17.6	291	20624	-72.781630	38.820037	-68.1
5318	56.7	-61.0	17.6	291	20628	-72.781473	38.819969	-67.1
5319	56.7	-61.0	17.6	291	20631	-72.781316	38.819902	-66.8
5320	56.6	-61.0	17.6	291	20635	-72.781160	38.819834	-67.0
5321	56.6	-61.0	17.6	291	20639	-72.781003	38.819766	-66.9
5322	56.6	-61.0	17.6	291	20643	-72.780846	38.819698	-66.5
5323	56.5	-61.0	17.5	291	20646	-72.780689	38.819630	-66.2
5324	56.5	-61.1	17.4	291	20650	-72.780532	38.819562	-66.7
5325	56.5	-61.1	17.4	291	20654	-72.780375	38.819495	-68.0
5326	56.4	-61.0	17.3	291	20657	-72.780218	38.819427	-69.5
5327	56.4	-61.1	17.3	292	20661	-72.780053	38.819366	-70.5
5328	56.4	-61.1	17.2	292	20665	-72.779874	38.819317	-71.1
5329	56.3	-61.1	17.2	292	20669	-72.779696	38.819268	-71.2
5330	56.3	-61.1	17.1	292	20672	-72.779517	38.819219	-71.3
5331	56.3	-61.1	17.1	292	20676	-72.779338	38.819169	-72.2
5332	56.2	-61.1	17.0	292	20680	-72.779160	38.819120	-71.6
5333	56.2	-61.1	17.0	293	20683	-72.778981	38.819071	-70.8
5334	56.2	-61.1	16.9	293	20687	-72.778802	38.819021	-69.6
5335	56.1	-61.1	16.9	293	20691	-72.778624	38.818972	-68.5
5336	56.1	-61.1	16.8	293	20695	-72.778445	38.818923	-67.9
5337	56.1	-61.1	16.8	293	20699	-72.778267	38.818873	-67.3
5338	56.0	-61.2	16.5	294	20703	-72.778088	38.818824	-66.7
5339	56.0	-61.2	16.2	294	20707	-72.777909	38.818775	-66.7
5340	56.0	-61.2	15.9	294	20711	-72.777731	38.818725	-67.6
5341	55.9	-61.2	15.6	294	20715	-72.777552	38.818676	-68.4
5342	55.9	-61.2	15.4	294	20719	-72.777374	38.818627	-69.4
5343	55.9	-61.2	15.1	295	20722	-72.777195	38.818577	-69.4
5344	55.8	-61.2	14.8	295	20726	-72.777016	38.818528	-69.1
5345	55.8	-61.2	14.6	295	20730	-72.776838	38.818479	-69.5
5346	55.8	-61.2	14.3	295	20734	-72.776659	38.818430	-70.0
5347	55.7	-61.2	14.1	295	20737	-72.776481	38.818380	-69.6
5348	55.7	-61.2	13.9	295	20741	-72.776302	38.818331	-69.3
5349	55.6	-61.3	13.6	295	20745	-72.776123	38.818282	-69.1
5350	55.6	-61.3	13.3	296	20749	-72.775945	38.818232	-68.2
5351	55.6	-61.3	13.1	296	20753	-72.775766	38.818183	-67.3
5352	55.5	-61.3	12.9	296	20757	-72.775588	38.818134	-67.0
5353	55.5	-61.3	12.6	296	20761	-72.775409	38.818084	-66.5
5354	55.5	-61.3	12.4	296	20764	-72.775230	38.818035	-65.7
5355	55.4	-61.3	12.1	296	20768	-72.775052	38.817986	-66.2
5356	55.4	-61.3	11.8	297	20772	-72.774873	38.817936	-65.8
5357	55.4	-61.3	11.6	297	20776	-72.774695	38.817887	-66.7
5358	55.3	-61.3	11.5	297	20780	-72.774500	38.817851	-67.0
5359	55.3	-61.3	11.5	297	20784	-72.774290	38.817828	-67.8
5360	55.3	-61.3	11.5	297	20788	-72.774081	38.817805	-68.4
5361	55.2	-61.3	11.5	297	20792	-72.773871	38.817781	-68.7
5362	55.2	-61.4	11.5	297	20795	-72.773662	38.817758	-67.5
5363	55.2	-61.4	11.5	297	20799	-72.773452	38.817735	-66.6
5364	55.1	-61.4	11.5	297	20803	-72.773242	38.817711	-66.2
5365	55.1	-61.4	11.5	297	20807	-72.773033	38.817688	-65.7
5366	55.1	-61.4	11.5	297	20811	-72.772823	38.817665	-65.1
5367	55.0	-61.4	11.5	297	20815	-72.772614	38.817642	-65.5
5368	55.0	-61.4	11.5	297	20818	-72.772404	38.817618	-66.6
5369	55.0	-61.5	11.5	297	20822	-72.772194	38.817595	-67.2
5370	54.9	-61.5	11.5	297	20826	-72.771985	38.817572	-68.0
5371	54.9	-61.5	11.5	297	20830	-72.771775	38.817548	-69.2
5372	54.9	-61.5	11.5	297	20834	-72.771566	38.817525	-69.2
5373	54.8	-61.5	11.5	297	20837	-72.771356	38.817502	-68.8
5374	54.8	-61.5	11.5	297	20841	-72.771147	38.817479	-69.0
5375	54.8	-61.5	11.5	297	20845	-72.770937	38.817455	-70.1
5376	54.7	-61.5	11.5	297	20849	-72.770727	38.817432	-69.1
5377	54.7	-61.6	11.5	297	20853	-72.770518	38.817409	-69.2
5378	54.7	-61.6	11.5	297	20856	-72.770308	38.817385	-69.7
5379	54.6	-61.6	11.5	297	20860	-72.770099	38.817362	-70.1
5380	54.6	-61.6	11.5	297	20864	-72.769889	38.817339	-69.6
5381	54.6	-61.6	11.5	297	20868	-72.769679	38.817316	-68.9
5382	54.5	-61.6	11.5	297	20871	-72.769470	38.817292	-68.3
5383	54.5	-61.6	11.5	297	20875	-72.769260	38.817269	-69.4
5384	54.5	-61.6	11.5	297	20879	-72.769051	38.817246	-69.6
5385	54.4	-61.7	11.9	295	20883	-72.768841	38.817223	-69.4
5386	54.4	-61.7	13.2	290	20887	-72.768631	38.817199	-69.3
5387	54.4	-61.7	14.4	286	20890	-72.768422	38.817176	-68.9
5388	54.3	-61.7	15.7	283	20894	-72.768212	38.817153	-68.9
5389	54.3	-61.7	17.0	281	20898	-72.768003	38.817129	-68.3
5390	54.3	-61.7	18.4	278	20902	-72.767793	38.817106	-67.2
5391	54.2	-61.7	19.8	276	20906	-72.767583	38.817083	-66.5
5392	54.2	-61.7	21.2	275	20910	-72.767374	38.817060	-66.9
5393	54.2	-61.7	22.7	273	20913	-72.767164	38.817036	-67.9
5394	54.1	-61.7	24.1	272	20917	-72.766955	38.817013	-68.9
5395	54.1	-61.7	25.6	271	20921	-72.766745	38.816990	-69.5
5396	54.1	-61.7	27.0	270	20925	-72.766535	38.816966	-68.7
5397	54.0	-61.7	28.5	269	20929	-72.766326	38.816943	-68.9
5398	54.0	-61.7	30.0	268	20933	-72.766116	38.816920	-70.1
5399	54.0	-61.7	31.5	267	20936	-72.765907	38.816897	-69.5
5400	53.9	-61.7	33.0	266	20940	-72.765690	38.816873	-69.3
5401	53.9	-61.7	34.0	266	20944	-72.765473	38.816849	-68.8
5402	53.9	-61.7	34.6	266	20947	-72.765255	38.816826	-68.7
5403	53.8	-61.7	35.0	265	20951	-72.765037	38.816802	-68.7
5404	53.8	-61.6	35.5	265	20955	-72.764820	38.816778	-68.9
5405	53.8	-61.6	35.5	265	20958	-72.764602	38.816754	-69.1
5406	53.7	-61.6	34.4	265	20962	-72.764385	38.816731	-68.2
5407	53.7	-61.6	33.4	266	20966	-72.764167	38.816707	-67.8
5408	53.7	-61.6	32.4	266	20969	-72.763950	38.816683	-67.5
5409	53.7	-61.6	31.4	266	20973	-72.763732	38.816660	-67.4
5410	53.6	-61.6	30.4	266	20976	-72.763515	38.816636	-67.4
5411	53.6	-61.6	29.4	267	20980	-72.763297	38.816612	-67.1
5412	53.6	-61.6	28.4	267	20984	-72.763080	38.816589	-66.8
5413	53.5	-61.6	27.4	268	20988	-72.762862	38.816565	-67.5
5414	53.5	-61.6	26.3	268	20991	-72.762645	38.816541	-70.2
5415	53.5	-61.6	25.3	269	20995	-72.762427	38.816518	-71.7
5416	53.4	-61.6	24.2	270	20999	-72.762209	38.816494	-72.9
5417	53.4	-61.6	23.2	271	21003	-72.761992	38.816470	-73.5
5418	53.4	-61.6	22.1	272	21007	-72.761774	38.816447	-74.0
5419	53.3	-61.6	21.1	273	21011	-72.761557	38.816423	-74.4
5420	53.3	-61.6	20.1	274	21015	-72.761339	38.816399	-74.2
5421	53.3	-61.6	19.4	275	21018	-72.761122	38.816375	-73.4
5422	53.2	-61.6	19.4	276	21022	-72.760904	38.816352	-72.7
5423	53.2	-61.6	19.3	276	21026	-72.760687	38.816328	-71.3
5424	53.2	-61.6	19.3	277	21030	-72.760469	38.816304	-70.6
5425	53.1	-61.6	19.2	277	21033	-72.760252	38.816281	-70.4
5426	53.1	-61.6	19.2	277	21037	-72.760034	38.816257	-70.0
5427	53.1	-61.6	19.2	278	21041	-72.759838	38.816218	-71.8
5428	53.0	-61.6	19.1	278	21045	-72.759651	38.816173	-72.2
5429	53.0	-61.6	19.0	279	21048	-72.759463	38.816129	-73.2
5430	53.0	-61.6	18.9	279	21052	-72.759276	38.816084	-72.5
5431	52.9	-61.6	18.8	280	21056	-72.759088	38.816039	-72.5
5432	52.9	-61.6	18.8	280	21059	-72.758901	38.815995	-72.2
5433	52.9	-61.6	18.7	281	21063	-72.758713	38.815950	-72.0
5434	52.9	-61.6	18.6	281	21067	-72.758526	38.815905	-72.2
5435	52.8	-61.6	18.6	281	21071	-72.758338	38.815861	-70.7
5436	52.8	-61.6	18.6	281	21074	-72.758151	38.815816	-70.3
5437	52.8	-61.6	18.5	281	21078	-72.757963	38.815771	-71.4
5438	52.7	-61.7	18.5	281	21082	-72.757776	38.815727	-72.5
5439	52.7	-61.7	18.4	281	21086	-72.757588	38.815682	-72.5
5440	52.7	-61.7	18.4	281	21089	-72.757401	38.815637	-73.4
5441	52.6	-61.7	18.3	282	21093	-72.757213	38.815593	-72.4
5442	52.6	-61.7	18.2	282	21097	-72.757026	38.815548	-72.3
5443	52.6	-61.7	18.1	282	21100	-72.756838	38.815503	-71.4
5444	52.5	-61.7	18.0	282	21104	-72.756651	38.815459	-70.9
5445	52.5	-61.7	17.9	283	21108	-72.756463	38.815414	-69.9
5446	52.5	-61.7	17.7	283	21111	-72.756276	38.815369	-68.7
5447	52.4	-61.7	17.6	283	21115	-72.756088	38.815324	-67.9
5448	52.4	-61.7	17.6	283	21118	-72.755901	38.815280	-68.4
5449	52.4	-61.7	17.5	284	21122	-72.755713	38.815235	-68.4
5450	52.4	-61.7	17.5	284	21126	-72.755526	38.815190	-67.5
5451	52.3	-61.7	17.4	284	21129	-72.755338	38.815146	-67.8
5452	52.3	-61.7	17.4	284	21133	-72.755151	38.815101	-67.9
5453	52.3	-61.8	17.3	285	21137	-72.754963	38.815056	-67.9
5454	52.2	-61.8	17.2	285	21140	-72.754776	38.815012	-68.2
5455	52.2	-61.8	17.1	285	21144	-72.754588	38.814967	-67.9
5456	52.2	-61.8	17.1	285	21148	-72.754401	38.814922	-69.2
5457	52.1	-61.8	17.0	285	21151	-72.754213	38.814878	-70.1
5458	52.1	-61.9	16.9	286	21155	-72.754026	38.814833	-69.2
5459	52.1	-61.9	16.8	286	21159	-72.753838	38.814788	-69.6
5460	52.0	-61.9	16.7	287	21163	-72.753651	38.814744	-69.9
5461	52.0	-61.9	16.7	287	21166	-72.753463	38.814699	-69.9
5462	52.0	-61.9	16.6	287	21170	-72.753276	38.814654	-68.3
5463	52.0	-62.0	16.6	287	21174	-72.753088	38.814610	-67.5
5464	51.9	-62.0	16.6	288	21178	-72.752901	38.814565	-67.8
5465	51.9	-62.0	16.6	288	21181	-72.752721	38.814512	-68.3
5466	51.9	-62.0	16.5	288	21185	-72.752552	38.814448	-68.6
5467	51.8	-62.1	16.5	288	21189	-72.752383	38.814383	-67.9
5468	51.8	-62.1	16.5	288	21193	-72.752214	38.814318	-67.5
5469	51.8	-62.1	16.4	288	21196	-72.752046	38.814253	-68.1
5470	51.7	-62.1	16.4	289	21200	-72.751877	38.814189	-67.8
5471	51.7	-62.2	16.4	289	21204	-72.751708	38.814124	-66.6
5472	51.7	-62.2	16.4	290	21207	-72.751539	38.814059	-67.0
5473	51.6	-62.2	16.3	290	21211	-72.751370	38.813995	-67.4
5474	51.6	-62.2	16.3	290	21214	-72.751202	38.813930	-68.3
5475	51.6	-62.2	16.3	291	21218	-72.751033	38.813865	-69.3
5476	51.6	-62.3	16.2	291	21222	-72.750864	38.813800	-69.0
5477	51.5	-62.3	16.2	292	21225	-72.750695	38.813736	-68.8
5478	51.5	-62.3	16.2	292	21229	-72.750527	38.813671	-68.7
5479	51.5	-62.3	16.2	292	21233	-72.750358	38.813606	-68.7
5480	51.4	-62.3	16.2	292	21236	-72.750189	38.813541	-68.3
5481	51.4	-62.4	16.2	292	21240	-72.750020	38.813477	-68.5
5482	51.4	-62.4	16.2	293	21243	-72.749852	38.813412	-68.6
5483	51.3	-62.4	16.2	293	21247	-72.749683	38.813347	-68.7
5484	51.3	-62.4	16.2	293	21250	-72.749514	38.813282	-69.0
5485	51.3	-62.4	16.2	294	21254	-72.749345	38.813218	-68.5
5486	51.3	-62.4	16.3	294	21257	-72.749176	38.813153	-68.3
5487	51.2	-62.4	16.3	295	21261	-72.749008	38.813088	-67.6
5488	51.2	-62.4	16.3	295	21265	-72.748839	38.813023	-66.8
5489	51.2	-62.4	16.4	295	21268	-72.748670	38.812959	-68.2
5490	51.1	-62.4	16.4	295	21272	-72.748501	38.812894	-68.9
5491	51.1	-62.4	16.4	296	21276	-72.748333	38.812829	-68.7
5492	51.1	-62.4	16.5	296	21279	-72.748164	38.812765	-68.4
5493	51.0	-62.5	16.5	296	21283	-72.747995	38.812700	-69.0
5494	51.0	-62.5	16.5	296	21286	-72.747823	38.812633	-68.1
5495	51.0	-62.5	16.6	296	21290	-72.747647	38.812564	-68.9
5496	51.0	-62.5	16.6	296	21294	-72.747471	38.812496	-68.4
5497	50.9	-62.5	16.7	296	21297	-72.747295	38.812427	-69.0
5498	50.9	-62.5	16.7	296	21301	-72.747119	38.812358	-69.5
5499	50.9	-62.5	16.8	296	21304	-72.746943	38.812289	-70.4
5500	50.8	-62.5	16.8	297	21308	-72.746767	38.812220	-69.5
5501	50.8	-62.5	16.9	296	21311	-72.746591	38.812151	-68.8
5502	50.8	-62.5	17.0	297	21314	-72.746415	38.812083	-68.3
5503	50.8	-62.5	17.0	296	21318	-72.746239	38.812014	-67.2
5504	50.7	-62.5	17.0	296	21322	-72.746063	38.811945	-67.3
5505	50.7	-62.5	17.0	296	21325	-72.745887	38.811876	-68.4
5506	50.7	-62.5	17.1	296	21329	-72.745711	38.811807	-68.8
5507	50.6	-62.5	17.1	296	21333	-72.745535	38.811739	-68.7
5508	50.6	-62.5	17.1	296	21336	-72.745359	38.811670	-68.4
5509	50.6	-62.5	17.2	296	21340	-72.745183	38.811601	-68.9
5510	50.6	-62.5	17.2	296	21344	-72.745008	38.811532	-68.4
5511	50.5	-62.5	17.2	296	21347	-72.744832	38.811463	-67.4
5512	50.5	-62.5	17.2	296	21351	-72.744656	38.811395	-66.4
5513	50.5	-62.5	17.2	295	21355	-72.744480	38.811326	-66.6
5514	50.4	-62.5	17.3	295	21358	-72.744304	38.811257	-67.1
5515	50.4	-62.5	17.3	295	21362	-72.744128	38.811188	-67.2
5516	50.4	-62.5	17.3	295	21365	-72.743952	38.811119	-66.8
5517	50.3	-62.6	17.3	295	21369	-72.743776	38.811051	-66.7
5518	50.3	-62.6	17.3	295	21373	-72.743600	38.810982	-66.5
5519	50.3	-62.6	17.3	295	21376	-72.743424	38.810913	-66.2
5520	50.3	-62.6	17.3	295	21380	-72.743248	38.810844	-66.0
5521	50.2	-62.6	17.3	295	21383	-72.743072	38.810775	-65.9
5522	50.2	-62.6	17.3	294	21386	-72.742896	38.810707	-66.5
5523	50.2	-62.6	17.3	294	21390	-72.742720	38.810638	-66.8
5524	50.2	-62.6	17.3	294	21393	-72.742539	38.810570	-66.9
5525	50.1	-62.6	17.3	294	21396	-72.742352	38.810505	-67.1
5526	50.1	-62.6	17.3	294	21400	-72.742165	38.810439	-67.8
5527	50.1	-62.6	17.3	294	21403	-72.741978	38.810373	-68.4
5528	50.0	-62.6	17.3	294	21407	-72.741791	38.810308	-69.1
5529	50.0	-62.6	17.3	294	21410	-72.741604	38.810242	-70.6
5530	50.0	-62.6	17.3	294	21414	-72.741417	38.810177	-72.0
5531	50.0	-62.6	17.3	294	21417	-72.741230	38.810111	-74.3
5532	49.9	-62.6	17.3	294	21420	-72.741043	38.810045	-76.8
5533	49.9	-62.6	17.3	294	21424	-72.740855	38.809980	-79.4
5534	49.9	-62.6	17.3	294	21427	-72.740668	38.809914	-74.4
5535	49.8	-62.6	17.3	293	21431	-72.740481	38.809849	-71.1
5536	49.8	-62.6	17.3	293	21434	-72.740294	38.809783	-69.2
5537	49.8	-62.6	17.4	293	21438	-72.740107	38.809717	-68.4
5538	49.8	-62.6	17.4	293	21441	-72.739920	38.809652	-68.6
5539	49.7	-62.6	17.4	293	21445	-72.739733	38.809586	-68.4
5540	49.7	-62.7	17.4	293	21448	-72.739546	38.809521	-68.4
5541	49.7	-62.7	17.4	293	21452	-72.739359	38.809455	-68.5
5542	49.7	-62.7	17.5	293	21455	-72.739172	38.809389	-69.0
5543	49.6	-62.7	17.5	293	21459	-72.738984	38.809324	-69.0
5544	49.6	-62.7	17.6	293	21462	-72.738797	38.809258	-68.8
5545	49.6	-62.7	17.6	293	21466	-72.738610	38.809192	-68.4
5546	49.5	-62.7	17.6	293	21469	-72.738423	38.809127	-68.6
5547	49.5	-62.7	17.6	293	21472	-72.738236	38.809061	-70.4
5548	49.5	-62.7	17.7	293	21476	-72.738049	38.808996	-71.1
5549	49.5	-62.7	17.8	293	21480	-72.737862	38.808930	-70.6
5550	49.4	-62.7	17.9	293	21483	-72.737675	38.808864	-69.2
5551	49.4	-62.7	18.0	292	21487	-72.737488	38.808799	-69.4
5552	49.4	-62.7	18.1	292	21490	-72.737300	38.808733	-69.4
5553	49.3	-62.8	18.2	292	21494	-72.737113	38.808668	-67.6
5554	49.3	-62.8	18.3	292	21498	-72.736915	38.808602	-67.5
5555	49.3	-62.8	18.4	292	21501	-72.736700	38.808535	-67.6
5556	49.3	-62.8	18.4	292	21505	-72.736486	38.808468	-67.2
5557	49.2	-62.8	18.5	292	21509	-72.736271	38.808402	-67.9
5558	49.2	-62.8	18.6	291	21512	-72.736057	38.808335	-68.3
5559	49.2	-62.8	18.6	291	21516	-72.735842	38.808268	-69.0
5560	49.1	-62.8	18.7	291	21519	-72.735628	38.808202	-69.1
5561	49.1	-62.8	18.8	291	21523	-72.735413	38.808135	-69.0
5562	49.1	-62.8	19.0	291	21527	-72.735199	38.808068	-69.3
5563	49.1	-62.9	19.1	291	21530	-72.734985	38.808002	-69.3
5564	49.0	-62.9	19.2	291	21534	-72.734770	38.807935	-69.4
5565	49.0	-62.9	19.3	291	21538	-72.734556	38.807868	-69.4
5566	49.0	-62.9	19.4	290	21541	-72.734341	38.807802	-69.1
5567	48.9	-62.9	19.5	290	21545	-72.734127	38.807735	-68.7
5568	48.9	-62.9	19.6	290	21548	-72.733912	38.807669	-68.7
5569	48.9	-62.9	19.6	290	21552	-72.733698	38.807602	-68.8
5570	48.9	-62.9	19.7	290	21556	-72.733483	38.807535	-69.2
5571	48.8	-62.9	19.7	290	21559	-72.733269	38.807469	-69.3
5572	48.8	-63.0	19.8	290	21563	-72.733054	38.807402	-69.9
5573	48.8	-63.0	19.8	290	21567	-72.732840	38.807335	-69.7
5574	48.7	-63.0	19.9	290	21570	-72.732625	38.807269	-70.1
5575	48.7	-63.0	20.0	290	21574	-72.732411	38.807202	-70.2
5576	48.7	-63.0	20.1	290	21577	-72.732196	38.807135	-70.1
5577	48.7	-63.0	20.1	290	21581	-72.731982	38.807069	-69.3
5578	48.6	-63.1	20.2	290	21585	-72.731767	38.807002	-69.3
5579	48.6	-63.1	20.4	290	21588	-72.731553	38.806935	-70.1
5580	48.6	-63.1	20.4	290	21592	-72.731339	38.806869	-71.1
5581	48.5	-63.1	20.5	290	21596	-72.731124	38.806802	-69.8
5582	48.5	-63.1	20.5	290	21599	-72.730910	38.806735	-69.3
5583	48.5	-63.1	20.6	290	21603	-72.730695	38.806669	-69.8
5584	48.5	-63.1	20.6	290	21607	-72.730481	38.806602	-69.9
5585	48.4	-63.1	20.6	290	21610	-72.730265	38.806529	-68.9
5586	48.4	-63.2	20.7	290	21614	-72.730049	38.806456	-68.3
5587	48.4	-63.2	20.7	290	21617	-72.729833	38.806383	-68.5
5588	48.3	-63.2	20.7	290	21621	-72.729616	38.806309	-68.6
5589	48.3	-63.2	20.8	290	21625	-72.729400	38.806236	-69.0
5590	48.3	-63.2	20.8	290	21628	-72.729184	38.806162	-69.9
5591	48.3	-63.2	20.9	290	21632	-72.728968	38.806089	-69.7
5592	48.2	-63.3	20.9	290	21636	-72.728752	38.806016	-69.2
5593	48.2	-63.3	20.9	290	21639	-72.728536	38.805942	-69.2
5594	48.2	-63.3	20.9	290	21643	-72.728320	38.805869	-69.9
5595	48.1	-63.3	20.9	290	21647	-72.728104	38.805795	-70.1
5596	48.1	-63.3	21.0	290	21650	-72.727888	38.805722	-69.7
5597	48.1	-63.3	21.0	290	21654	-72.727672	38.805649	-69.4
5598	48.1	-63.3	21.0	291	21658	-72.727456	38.805575	-70.1
5599	48.0	-63.3	21.0	291	21662	-72.727240	38.805502	-71.1
5600	48.0	-63.4	21.0	291	21665	-72.727023	38.805428	-70.2
5601	48.0	-63.4	20.9	291	21669	-72.726807	38.805355	-69.8
5602	47.9	-63.4	20.9	291	21673	-72.726591	38.805282	-70.3
5603	47.9	-63.4	20.9	291	21677	-72.726375	38.805208	-70.2
5604	47.9	-63.4	20.9	291	21681	-72.726159	38.805135	-70.8
5605	47.8	-63.4	20.9	292	21685	-72.725943	38.805061	-70.1
5606	47.8	-63.4	20.8	292	21688	-72.725727	38.804988	-69.1
5607	47.8	-63.4	20.8	292	21692	-72.725511	38.804915	-69.1
5608	47.8	-63.5	20.7	292	21696	-72.725295	38.804841	-69.4
5609	47.7	-63.5	20.7	292	21700	-72.725079	38.804768	-69.6
5610	47.7	-63.5	20.7	292	21704	-72.724863	38.804694	-69.6
5611	47.7	-63.5	20.7	292	21708	-72.724647	38.804621	-69.5
5612	47.6	-63.5	20.6	292	21712	-72.724430	38.804548	-69.8
5613	47.6	-63.5	20.5	292	21715	-72.724214	38.804474	-71.1
5614	47.6	-63.5	20.5	292	21719	-72.723998	38.804401	-72.3
5615	47.5	-63.6	20.4	293	21723	-72.723789	38.804329	-72.0
5616	47.5	-63.6	20.3	293	21727	-72.723592	38.804262	-71.8
5617	47.5	-63.6	20.3	293	21731	-72.723395	38.804195	-71.5
5618	47.5	-63.6	20.2	293	21735	-72.723198	38.804128	-71.9
5619	47.4	-63.6	20.1	293	21739	-72.723001	38.804061	-71.5
5620	47.4	-63.7	20.1	293	21743	-72.722804	38.803993	-71.0
5621	47.4	-63.7	20.1	293	21747	-72.722607	38.803926	-70.7
5622	47.3	-63.7	20.0	293	21751	-72.722409	38.803859	-70.0
5623	47.3	-63.7	20.0	293	21755	-72.722212	38.803792	-70.3
5624	47.3	-63.7	19.9	293	21759	-72.722015	38.803724	-70.8
5625	47.2	-63.7	19.9	292	21762	-72.721818	38.803657	-70.8
5626	47.2	-63.7	19.8	292	21766	-72.721621	38.803590	-70.4
5627	47.2	-63.7	19.7	292	21770	-72.721424	38.803523	-69.6
5628	47.2	-63.7	19.6	292	21774	-72.721227	38.803456	-69.6
5629	47.1	-63.8	19.5	292	21778	-72.721030	38.803388	-70.2
5630	47.1	-63.8	19.4	292	21782	-72.720833	38.803321	-69.5
5631	47.1	-63.8	19.3	292	21786	-72.720636	38.803254	-69.8
5632	47.0	-63.8	19.2	292	21790	-72.720439	38.803187	-70.3
5633	47.0	-63.8	19.2	292	21794	-72.720242	38.803119	-70.7
5634	47.0	-63.8	19.1	292	21798	-72.720045	38.803052	-72.1
5635	46.9	-63.8	19.1	292	21802	-72.719848	38.802985	-72.6
5636	46.9	-63.8	19.0	292	21805	-72.719651	38.802918	-72.0
5637	46.9	-63.8	19.0	292	21809	-72.719454	38.802851	-72.0
5638	46.9	-63.9	18.9	292	21813	-72.719257	38.802783	-71.8
5639	46.8	-63.9	18.8	292	21817	-72.719060	38.802716	-71.0
5640	46.8	-63.9	18.7	292	21821	-72.718863	38.802649	-70.9
5641	46.8	-63.9	18.7	292	21825	-72.718666	38.802582	-69.8
5642	46.7	-63.9	18.6	292	21829	-72.718469	38.802514	-70.3
5643	46.7	-63.9	18.5	292	21833	-72.718271	38.802447	-70.3
5644	46.7	-63.9	18.4	292	21837	-72.718077	38.802381	-69.2
5645	46.7	-64.0	18.4	292	21841	-72.717891	38.802321	-68.7
5646	46.6	-64.0	18.4	292	21845	-72.717705	38.802261	-68.6
5647	46.6	-64.0	18.3	292	21849	-72.717519	38.802201	-67.5
5648	46.6	-64.0	18.3	292	21853	-72.717334	38.802141	-68.0
5649	46.5	-64.0	18.3	292	21857	-72.717148	38.802081	-68.5
5650	46.5	-64.0	18.2	292	21861	-72.716962	38.802021	-69.0
5651	46.5	-64.0	18.2	292	21864	-72.716776	38.801961	-69.8
5652	46.4	-64.0	18.2	292	21868	-72.716590	38.801901	-70.3
5653	46.4	-64.0	18.2	292	21872	-72.716405	38.801841	-70.7
